train.size,percent.correct.labels,auc,percent.correct.intervals
2,92.2275163787969,0.982442003450719,92.1977367480643
4,92.2275163787969,0.982442003450719,92.1977367480643
6,92.2275163787969,0.982442003450719,92.1977367480643
8,92.2275163787969,0.982442003450719,92.1977367480643
10,92.2275163787969,0.982442003450719,92.1977367480643
12,92.2275163787969,0.982442003450719,92.1977367480643
14,92.2275163787969,0.982442003450719,92.1977367480643
16,92.2275163787969,0.982442003450719,92.1977367480643
18,92.2275163787969,0.982442003450719,92.1977367480643
20,92.2275163787969,0.982442003450719,92.1977367480643
25,92.2275163787969,0.982442003450719,92.1977367480643
30,92.2275163787969,0.982442003450719,92.1977367480643
35,92.2275163787969,0.982442003450719,92.1977367480643
40,92.2275163787969,0.982442003450719,92.1977367480643
45,92.2275163787969,0.982442003450719,92.1977367480643
50,92.2275163787969,0.982442003450719,92.1977367480643
55,92.2275163787969,0.982442003450719,92.1977367480643
60,92.2275163787969,0.982442003450719,92.1977367480643
