train.size,percent.correct.labels,auc,percent.correct.intervals
2,94.6239900559354,0.984394402743027,94.6239900559354
4,94.6239900559354,0.984394402743027,94.6239900559354
6,97.3896830329397,0.991383766307314,97.3896830329397
8,97.3896830329397,0.991383766307314,97.3896830329397
10,97.1410814170292,0.991245791245791,97.1410814170292
12,97.1410814170292,0.991241672587238,97.1410814170292
14,97.1410814170292,0.991245791245791,97.1410814170292
16,96.4263517712865,0.991389944295143,96.4263517712865
18,96.4263517712865,0.991399554498433,96.4263517712865
20,97.172156619018,0.991420147791198,97.172156619018
25,97.1100062150404,0.99142083423429,97.1100062150404
30,96.674953387197,0.9908689339882,96.674953387197
35,96.674953387197,0.990868247545108,96.674953387197
40,96.4885021752642,0.990739882686876,96.4885021752641
45,96.7060285891858,0.990690458784241,96.7060285891858
50,96.674953387197,0.990628678905947,96.674953387197
55,96.8614045991299,0.990895018825702,96.8614045991299
60,96.1466749533872,0.991096833094794,96.1466749533872
65,96.1466749533872,0.99109546020861,96.1466749533872
70,96.1466749533872,0.991098205980979,96.1466749533872
75,95.9291485394655,0.990982883541497,95.9291485394655
80,96.0534493474208,0.991153121428351,96.0534493474208
85,95.2765692977004,0.991341893278693,95.2765692977004
90,95.2765692977004,0.991348071266522,95.2765692977004
95,95.0901180857676,0.991325418644481,95.0901180857676
100,95.1211932877564,0.991329537303034,95.1211932877564
200,95.1522684897452,0.991329537303034,95.1522684897452
