train.size,percent.correct.labels,auc,percent.correct.intervals
2,92.4050632911393,0.983638447630118,92.3749246534057
4,92.4050632911393,0.983638447630118,92.3749246534057
6,92.4050632911393,0.983638447630118,92.3749246534057
8,92.4050632911393,0.983638447630118,92.3749246534057
10,92.4050632911393,0.983638447630118,92.3749246534057
12,92.4050632911393,0.983638447630118,92.3749246534057
14,92.4050632911393,0.983638447630118,92.3749246534057
16,92.4050632911393,0.983638447630118,92.3749246534057
18,92.4050632911393,0.983638447630118,92.3749246534057
20,92.4050632911393,0.983638447630118,92.3749246534057
25,92.4050632911393,0.983638447630118,92.3749246534057
30,92.4050632911393,0.983638447630118,92.3749246534057
35,92.4050632911393,0.983638447630118,92.3749246534057
40,92.4050632911393,0.983638447630118,92.3749246534057
45,92.4050632911393,0.983638447630118,92.3749246534057
50,92.4050632911393,0.983638447630118,92.3749246534057
55,92.4050632911393,0.983638447630118,92.3749246534057
60,92.4050632911393,0.983638447630118,92.3749246534057
65,92.4050632911393,0.983638447630118,92.3749246534057
70,92.4050632911393,0.983638447630118,92.3749246534057
75,92.4050632911393,0.983638447630118,92.3749246534057
80,92.4050632911393,0.983638447630118,92.3749246534057
85,92.4050632911393,0.983638447630118,92.3749246534057
90,92.4050632911393,0.983638447630118,92.3749246534057
95,92.4050632911393,0.983638447630118,92.3749246534057
100,92.4050632911393,0.983638447630118,92.3749246534057
