train.size,percent.correct.labels,auc,percent.correct.intervals
2,,,
4,,,
6,93.5674331883157,0.992185560869062,93.5674331883157
8,95.0279676817899,0.9913533720539,94.9968924798011
10,94.8104412678683,0.99108172135533,94.7793660658794
12,93.3809819763828,0.992578558072576,93.3809819763829
14,94.188937228092,0.992288291716998,94.188937228092
16,94.7793660658794,0.992228997402082,94.7482908638906
18,93.1634555624612,0.99240688034683,93.1634555624612
20,93.1323803604723,0.99232000728079,93.1323803604723
25,95.6183965195774,0.992484100849977,95.5873213175886
30,97.0789310130516,0.992862619209152,97.0789310130516
35,93.5363579863269,0.994673164220431,93.5363579863269
40,95.8669981354879,0.991546423311767,95.8669981354879
45,95.9602237414543,0.988201810269224,95.9602237414543
50,96.2088253573648,0.988070811201385,96.2088253573648
55,95.9602237414543,0.990017871030728,95.9602237414543
60,96.2088253573648,0.989930997964688,96.2088253573648
65,95.8669981354879,0.988606528441966,95.8669981354879
70,96.2399005593536,0.988288683335264,96.2399005593536
75,96.4885021752642,0.98815630532987,96.4885021752641
80,95.8359229334991,0.988857495077193,95.8359229334991
85,95.6183965195774,0.989272555281607,95.6183965195774
90,95.8669981354879,0.989298755095174,95.8669981354879
95,95.3697949036669,0.988859563483527,95.3697949036669
100,96.1155997513984,0.989320128627295,96.1155997513984
200,95.8669981354879,0.989440785663462,95.8669981354879
