train.size,percent.correct.labels,auc,percent.correct.intervals
2,90.3977625854568,0.949107789570497,90.3977625854568
4,92.6662523306402,0.964178319179538,92.6662523306402
6,95.8669981354879,0.989751128425411,95.8669981354879
8,97.669359850839,0.991384816368918,97.669359850839
10,97.669359850839,0.991385506854101,97.669359850839
12,97.669359850839,0.991385506854101,97.669359850839
14,97.0478558110628,0.991402768983682,97.0478558110628
16,97.016780609074,0.991406221409598,97.016780609074
18,97.0478558110628,0.990737141267054,97.0478558110628
20,97.0478558110628,0.990737141267054,97.0478558110628
25,96.9546302050964,0.990692259730145,96.9546302050964
30,96.9546302050964,0.99065911644135,96.9546302050964
35,96.3642013673089,0.989697270581119,96.3642013673089
40,96.4885021752642,0.989907868562002,96.4885021752641
45,97.4829086389062,0.990985715933015,97.4829086389062
50,97.4207582349285,0.990793070566895,97.4207582349285
55,97.4207582349285,0.990796522992811,97.4207582349285
60,97.4207582349285,0.990806189785376,97.4207582349285
65,97.4207582349285,0.990627354122921,97.4207582349285
70,97.4829086389062,0.990801356389094,97.4829086389062
75,97.4207582349285,0.990724712533756,97.4207582349285
80,97.4207582349285,0.990724022048573,97.4207582349285
85,97.4207582349285,0.990724022048573,97.4207582349285
90,97.0789310130516,0.990398803527274,97.0789310130516
95,97.2032318210069,0.990639092371036,97.2032318210069
100,97.513983840895,0.991319910761695,97.513983840895
200,96.2709757613425,0.991793583597386,96.2709757613425
