train.size,percent.correct.labels,auc,percent.correct.intervals
2,92.4176507147297,0.984394402743027,92.4176507147297
4,92.6662523306402,0.984394402743027,92.6662523306402
6,90.8949658172778,0.984394402743027,90.863890615289
8,90.8949658172778,0.984394402743027,90.863890615289
10,89.9005593536358,0.984394402743027,89.9005593536358
12,89.9005593536358,0.984394402743027,89.9005593536358
14,89.9005593536358,0.984394402743027,89.9005593536358
16,89.9005593536358,0.984394402743027,89.9005593536358
18,89.9005593536358,0.984394402743027,89.9005593536358
20,90.366687383468,0.984394402743027,90.366687383468
25,90.366687383468,0.984394402743027,90.366687383468
30,88.1292728402735,0.984394402743027,88.1292728402735
35,88.1292728402735,0.984394402743027,88.1292728402735
40,87.6320696084525,0.984394402743027,87.6320696084525
45,87.7563704164077,0.984394402743027,87.7563704164077
50,87.6631448104413,0.984394402743027,87.6631448104413
55,87.6631448104413,0.984394402743027,87.6631448104413
60,87.3213175885643,0.984394402743027,87.3213175885643
65,87.3213175885643,0.984394402743027,87.3213175885643
70,87.3213175885643,0.984394402743027,87.3213175885643
75,86.886264760721,0.984394402743027,86.886264760721
80,86.886264760721,0.984394402743027,86.886264760721
85,86.886264760721,0.984394402743027,86.886264760721
90,86.886264760721,0.984394402743027,86.886264760721
95,86.886264760721,0.984394402743027,86.886264760721
100,86.886264760721,0.984394402743027,86.886264760721
200,86.886264760721,0.984394402743027,86.886264760721
