train.size,percent.correct.labels,auc,percent.correct.intervals
2,92.3244251087632,0.987179302367885,92.2933499067744
4,92.3244251087632,0.987179302367885,92.2933499067744
6,92.3244251087632,0.987179302367885,92.2933499067744
8,92.3244251087632,0.987179302367885,92.2933499067744
10,92.3244251087632,0.987179302367885,92.2933499067744
12,92.3244251087632,0.987179302367885,92.2933499067744
14,92.3244251087632,0.987179302367885,92.2933499067744
16,92.3244251087632,0.987179302367885,92.2933499067744
18,92.3244251087632,0.987179302367885,92.2933499067744
20,92.3244251087632,0.987179302367885,92.2933499067744
25,92.3244251087632,0.987179302367885,92.2933499067744
30,92.3244251087632,0.987179302367885,92.2933499067744
35,92.3244251087632,0.987179302367885,92.2933499067744
40,92.3244251087632,0.987179302367885,92.2933499067744
45,92.3244251087632,0.987179302367885,92.2933499067744
50,92.3244251087632,0.987179302367885,92.2933499067744
55,92.3244251087632,0.987179302367885,92.2933499067744
60,92.3244251087632,0.987179302367885,92.2933499067744
65,92.3244251087632,0.987179302367885,92.2933499067744
70,92.3244251087632,0.987179302367885,92.2933499067744
75,92.3244251087632,0.987179302367885,92.2933499067744
80,92.3244251087632,0.987179302367885,92.2933499067744
85,92.3244251087632,0.987179302367885,92.2933499067744
90,92.3244251087632,0.987179302367885,92.2933499067744
95,92.3244251087632,0.987179302367885,92.2933499067744
100,92.3244251087632,0.987179302367885,92.2933499067744
200,92.3244251087632,0.987179302367885,92.2933499067744
