train.size,percent.correct.labels,auc,percent.correct.intervals
2,45.5628350208457,0.947167772951572,45.5628350208457
4,43.9845145920191,0.948720914345269,43.9845145920191
6,51.6081000595593,0.841206544292174,51.6081000595593
8,51.6676593210244,0.8430304050941,51.6676593210244
10,51.9356759976176,0.834467156207005,51.9356759976176
12,51.9058963668851,0.834401065083869,51.9058963668851
14,51.9654556283502,0.836209038596581,51.9654556283502
16,51.9952352590828,0.83910560916633,51.9952352590828
18,51.7569982132222,0.836914434237744,51.7569982132222
20,51.1614055985706,0.833396352913888,51.1614055985706
25,95.473496128648,0.988001283692969,95.473496128648
30,96.2775461584276,0.988690156553348,96.2775461584276
35,96.3668850506254,0.990145432245478,96.3668850506254
40,96.3668850506254,0.990138441838223,96.3668850506254
45,96.3668850506254,0.990137806346654,96.3668850506254
50,96.3668850506254,0.990143525770772,96.3668850506254
55,95.3245979749851,0.989265276422945,95.3245979749851
60,95.2948183442525,0.989248753642161,95.2948183442525
