train.size,percent.correct.labels,auc,percent.correct.intervals
2,,,
4,,,
6,,,
8,92.852703542573,0.992800584849515,92.852703542573
10,92.3865755127408,0.991641868909963,92.3865755127408
12,97.1100062150404,0.993281781457113,97.1100062150404
14,97.0478558110628,0.992905610642614,97.0478558110628
16,97.2032318210069,0.993049077248873,97.2032318210069
18,96.9546302050964,0.992315269583363,96.9546302050964
20,96.7992541951523,0.99150389384844,96.7992541951523
25,96.8303293971411,0.990945815614521,96.8303293971411
30,96.5817277812306,0.989521446198306,96.5817277812306
35,96.4885021752642,0.98947476806804,96.4885021752641
40,96.2399005593536,0.989073198859132,96.2399005593536
45,96.4574269732753,0.988515120625212,96.4574269732753
50,96.4885021752642,0.99089433238261,96.4885021752641
55,96.8303293971411,0.990345864351981,96.7992541951523
60,96.9546302050964,0.991925369907021,96.9546302050964
65,96.7992541951523,0.991866335801096,96.7992541951523
70,96.4885021752642,0.990755670877995,96.4885021752641
75,96.3020509633313,0.99091355278919,96.3020509633313
80,96.9235550031075,0.990979451326037,96.8924798011187
85,95.9912989434431,0.99082431518721,95.9912989434431
90,95.4008701056557,0.990792738804971,95.4008701056557
95,95.8048477315103,0.99084353559379,95.8048477315103
100,95.9912989434431,0.991490164986597,95.9912989434431
200,95.9602237414543,0.992355083282708,95.9602237414543
