train.size,percent.correct.labels,auc,percent.correct.intervals
2,84.2676311030741,0.971313758711403,84.2676311030741
4,87.7034358047016,0.971313758711403,87.7034358047016
6,87.7034358047016,0.971313758711403,87.7034358047016
8,87.2212176009644,0.971313758711403,87.2212176009644
10,87.2212176009644,0.971313758711403,87.2212176009644
12,87.2212176009644,0.971313758711403,87.2212176009644
14,87.2212176009644,0.971313758711403,87.2212176009644
16,87.2212176009644,0.971313758711403,87.2212176009644
18,87.2212176009644,0.971313758711403,87.2212176009644
20,87.2212176009644,0.971313758711403,87.2212176009644
25,87.2212176009644,0.971313758711403,87.2212176009644
30,87.2212176009644,0.971313758711403,87.2212176009644
35,87.0102471368294,0.971313758711403,87.0102471368294
40,87.0102471368294,0.971313758711403,87.0102471368294
45,87.0102471368294,0.971313758711403,87.0102471368294
50,87.0102471368294,0.971313758711403,87.0102471368294
55,87.0102471368294,0.971313758711403,87.0102471368294
60,87.0102471368294,0.971313758711403,87.0102471368294
65,87.0102471368294,0.971313758711403,87.0102471368294
70,87.0102471368294,0.971313758711403,87.0102471368294
75,87.0102471368294,0.971313758711403,87.0102471368294
80,87.0102471368294,0.971313758711403,87.0102471368294
85,87.0102471368294,0.971313758711403,87.0102471368294
90,87.1308016877637,0.971313758711403,87.1308016877637
95,87.1308016877637,0.971313758711403,87.1308016877637
100,88.1253767329717,0.971313758711403,88.1253767329717
