train.size,percent.correct.labels,auc,percent.correct.intervals
4,17.7083333333333,0.961476725521669,17.7083333333333
5,83.3333333333333,0.975922953451043,83.3333333333333
6,86.4583333333333,0.975922953451043,86.4583333333333
7,83.3333333333333,0.975922953451043,83.3333333333333
8,94.7916666666667,0.982343499197432,94.7916666666667
9,39.5833333333333,0.918138041733547,39.5833333333333
10,43.75,0.796147672552167,43.75
11,46.875,0.752808988764045,46.875
12,60.4166666666667,0.900481540930979,60.4166666666667
13,59.375,0.894060995184591,59.375
14,51.0416666666667,0.808988764044944,51.0416666666667
15,60.4166666666667,0.87800963081862,60.4166666666667
16,59.375,0.821829855537721,59.375
17,65.625,0.826645264847512,65.625
18,60.4166666666667,0.826645264847512,60.4166666666667
19,92.7083333333333,0.922953451043339,92.7083333333333
20,82.2916666666667,0.887640449438202,82.2916666666667
21,92.7083333333333,0.932584269662921,92.7083333333333
22,94.7916666666667,0.983948635634029,94.7916666666667
23,87.5,0.621187800963082,87.5
24,88.5416666666667,0.438202247191011,88.5416666666667
25,90.625,0.370786516853933,90.625
26,90.625,0.377207062600321,90.625
27,90.625,0.430176565008026,90.625
28,87.5,0.454253611556982,87.5
29,87.5,0.495987158908507,87.5
30,90.625,0.983948635634029,90.625
31,93.75,0.990369181380417,93.75
32,95.8333333333333,0.987158908507223,95.8333333333333
33,95.8333333333333,0.987158908507223,95.8333333333333
34,95.8333333333333,0.987158908507223,95.8333333333333
35,95.8333333333333,0.985553772070626,95.8333333333333
36,94.7916666666667,0.983948635634029,94.7916666666667
37,95.8333333333333,0.985553772070626,95.8333333333333
38,95.8333333333333,0.972712680577849,95.8333333333333
39,95.8333333333333,0.979133226324238,95.8333333333333
40,87.5,0.979133226324238,87.5
41,80.2083333333333,0.969502407704655,80.2083333333333
42,94.7916666666667,0.985553772070626,94.7916666666667
43,94.7916666666667,0.985553772070626,94.7916666666667
44,95.8333333333333,0.985553772070626,95.8333333333333
45,92.7083333333333,0.719101123595506,92.7083333333333
46,92.7083333333333,0.693418940609952,92.7083333333333
47,93.75,0.95024077046549,93.75
48,92.7083333333333,0.948635634028892,92.7083333333333
49,93.75,0.659711075441413,93.75
50,93.75,0.735152487961477,93.75
51,93.75,0.744783306581059,93.75
52,93.75,0.735152487961477,93.75
53,90.625,0.632423756019262,90.625
54,89.5833333333333,0.632423756019262,89.5833333333333
55,86.4583333333333,0.712680577849117,86.4583333333333
56,91.6666666666667,0.764044943820225,91.6666666666667
57,92.7083333333333,0.908507223113965,92.7083333333333
58,94.7916666666667,0.890850722311397,94.7916666666667
59,91.6666666666667,0.820224719101124,91.6666666666667
60,95.8333333333333,0.815409309791332,95.8333333333333
61,95.8333333333333,0.796147672552167,95.8333333333333
62,95.8333333333333,0.79454253611557,95.8333333333333
63,92.7083333333333,0.377207062600321,92.7083333333333
64,75,0.65008025682183,75
65,86.4583333333333,0.714285714285714,86.4583333333333
66,76.0416666666667,0.744783306581059,76.0416666666667
67,84.375,0.674157303370787,84.375
68,57.2916666666667,0.547351524879615,57.2916666666667
69,61.4583333333333,0.545746388443018,61.4583333333333
70,80.2083333333333,0.563402889245586,80.2083333333333
71,92.7083333333333,0.396468699839486,92.7083333333333
72,92.7083333333333,0.409309791332263,92.7083333333333
73,92.7083333333333,0.430176565008026,92.7083333333333
74,92.7083333333333,0.37239165329053,92.7083333333333
75,92.7083333333333,0.370786516853933,92.7083333333333
76,92.7083333333333,0.370786516853933,92.7083333333333
77,57.2916666666667,0.141252006420546,57.2916666666667
78,92.7083333333333,0.370786516853933,92.7083333333333
79,7.29166666666667,0.630818619582665,7.29166666666667
80,7.29166666666667,0.632423756019262,7.29166666666667
81,92.7083333333333,0.383627608346709,92.7083333333333
82,92.7083333333333,0.373996789727127,92.7083333333333
83,7.29166666666667,0.629213483146067,7.29166666666667
84,92.7083333333333,0.402889245585875,92.7083333333333
85,92.7083333333333,0.37239165329053,92.7083333333333
86,92.7083333333333,0.37239165329053,92.7083333333333
87,7.29166666666667,0.629213483146067,7.29166666666667
88,92.7083333333333,0.367576243980738,92.7083333333333
89,7.29166666666667,0.62760834670947,7.29166666666667
90,95.8333333333333,0.990369181380417,95.8333333333333
91,80.2083333333333,0.614767255216693,80.2083333333333
92,7.29166666666667,0.624398073836276,7.29166666666667
93,95.8333333333333,0.987158908507223,95.8333333333333
94,95.8333333333333,0.990369181380417,95.8333333333333
95,7.29166666666667,0.598715890850722,7.29166666666667
96,54.1666666666667,0.695024077046549,54.1666666666667
97,95.8333333333333,0.990369181380417,95.8333333333333
98,54.1666666666667,0.382022471910112,54.1666666666667
99,43.75,0.425361155698234,43.75
100,10.4166666666667,0.640449438202247,10.4166666666667
