train.size,percent.correct.labels,auc,percent.correct.intervals
2,,,
4,,,
6,,,
8,,,
10,,,
12,,,
14,,,
16,73.9583333333333,0.982343499197432,73.9583333333334
18,73.9583333333333,0.982343499197432,73.9583333333334
20,87.5,0.98876404494382,87.5
25,86.4583333333333,0.972712680577849,86.4583333333333
30,85.4166666666667,0.972712680577849,85.4166666666667
35,89.5833333333333,0.975922953451043,89.5833333333333
40,79.1666666666667,0.974317817014446,79.1666666666667
45,92.7083333333333,0.980738362760835,92.7083333333333
50,88.5416666666667,0.974317817014446,88.5416666666667
55,91.6666666666667,0.983948635634029,91.6666666666667
60,92.7083333333333,0.985553772070626,92.7083333333333
65,92.7083333333333,0.985553772070626,92.7083333333333
70,93.75,0.982343499197432,93.75
75,92.7083333333333,0.982343499197432,92.7083333333333
80,96.875,0.987158908507223,96.875
85,96.875,0.987158908507223,96.875
90,96.875,0.98876404494382,96.875
95,97.9166666666667,0.993579454253612,97.9166666666667
100,96.875,0.993579454253612,96.875
200,94.7916666666667,0.980738362760835,94.7916666666667
300,87.5,0.980738362760835,87.5
400,93.75,0.982343499197432,93.75
500,92.7083333333333,0.983948635634029,92.7083333333333
600,93.75,0.991974317817014,93.75
700,95.8333333333333,0.991974317817014,95.8333333333333
800,94.7916666666667,0.990369181380417,94.7916666666667
900,93.75,0.991974317817014,93.75
1000,95.8333333333333,0.990369181380417,95.8333333333333
3322,97.9166666666667,0.982343499197432,97.9166666666667
