train.size,percent.correct.labels,auc,percent.correct.intervals
2,,,
4,90.3254972875226,0.965424415601188,90.3254972875226
6,89.5720313441833,0.992056669464893,89.5720313441833
8,94.6654611211573,0.986616271686254,94.6654611211573
10,96.8354430379747,0.990901728442895,96.8354430379747
12,97.0464135021097,0.991059128675363,97.0464135021097
14,98.0108499095841,0.995102431228206,98.0108499095841
16,97.8902953586498,0.99503785677386,97.8902953586498
18,97.7697408077155,0.994156684532266,97.7697408077155
20,97.7697408077155,0.9940766391149,97.7697408077155
25,97.7697408077155,0.994038298032632,97.7697408077155
30,98.0108499095841,0.994006010805459,98.0108499095841
35,97.7697408077155,0.993501522880882,97.7697408077155
40,97.6793248945148,0.993530446855224,97.6793248945148
45,97.8300180831826,0.993311162770675,97.8300180831826
50,97.1066907775769,0.991359130827844,97.1066907775769
55,97.7396021699819,0.992946586163847,97.7396021699819
60,97.7697408077155,0.993987176589608,97.7697408077155
65,97.5587703435805,0.992625731843816,97.5587703435805
70,97.9505726341169,0.994057132248482,97.9505726341169
75,97.7697408077155,0.993854664428085,97.7697408077155
80,97.9505726341169,0.994451978130785,97.9505726341169
85,97.6793248945148,0.993697936846184,97.6793248945148
90,97.5587703435805,0.993138291575186,97.5587703435805
95,97.6793248945148,0.993822377200913,97.6793248945148
100,97.7094635322483,0.993307126867278,97.7094635322483
