train.size,percent.correct.labels,auc,percent.correct.intervals
2,,,
4,79.0053603335319,0.992402062805632,79.0053603335319
6,86.2418106015485,0.981394077854072,86.2418106015485
8,88.7135199523526,0.969181200888417,88.7135199523526
10,88.7432995830852,0.969166584582339,88.7432995830852
12,87.0458606313282,0.947247844889218,87.0458606313282
14,89.4877903513996,0.972406320599142,89.4877903513996
16,89.1602144133413,0.977192843093954,89.1602144133413
18,89.041095890411,0.98018791485684,89.041095890411
20,88.9219773674807,0.98053679972801,88.9219773674807
25,90.4407385348422,0.981700384790145,90.4407385348422
30,90.4705181655748,0.981435384806032,90.4705181655748
35,89.9344848123883,0.980399533549189,89.9344848123883
40,96.1882072662299,0.993750575914234,96.1584276354973
45,96.0095294818344,0.993200875707382,95.9797498511018
50,96.1286480047647,0.993496379286788,96.1286480047647
55,95.2352590827874,0.994582434377552,95.2352590827874
60,96.8731387730792,0.994433729350496,96.8731387730792
