train.size,percent.correct.labels,auc,percent.correct.intervals
2,,,
4,85.8297078931013,0.619916216527868,85.8297078931013
6,87.1659415786203,0.701989356861386,87.1659415786203
8,96.022374145432,0.986613563752842,96.022374145432
10,96.0534493474208,0.987406240743183,96.0534493474208
12,95.7116221255438,0.987565742820508,95.7116221255438
14,94.9036668738347,0.98555504996696,94.9036668738347
16,96.6438781852082,0.990412613230939,96.6438781852082
18,96.7371037911747,0.990395351101358,96.7371037911746
20,96.6438781852082,0.992392924736425,96.6438781852082
25,94.7172156619018,0.988828640220624,94.686140459913
30,95.1522684897452,0.99009153762074,95.1211932877564
35,96.7681789931635,0.992120873574234,96.7371037911746
40,96.4574269732753,0.991748011575294,96.4574269732753
45,95.5562461155998,0.990692950215328,95.5562461155998
50,95.2454940957116,0.99071918865229,95.2454940957116
55,97.5450590428838,0.993657203106907,97.5450590428838
60,97.2032318210069,0.993229792778492,97.2032318210069
65,96.6128029832194,0.990817237548308,96.6128029832194
70,96.7681789931635,0.988261061400014,96.7681789931635
75,96.5506525792418,0.989892677887972,96.519577377253
80,94.3753884400249,0.983103827566516,94.3753884400249
85,96.3020509633313,0.986570063186299,96.3020509633313
90,96.5817277812306,0.986033556198934,96.5817277812306
95,96.8303293971411,0.989934106998965,96.7992541951523
100,96.7060285891858,0.993030933045723,96.7060285891858
200,96.4574269732753,0.992793406142694,96.4574269732753
