train.size,percent.correct.labels,auc,percent.correct.intervals
2,92.4657534246575,0.974714644008804,92.4657534246575
4,93.5973793924955,0.980400594756262,93.5973793924955
6,76.4145324597975,0.98378701507807,76.3847528290649
8,77.1888028588446,0.984229353989297,77.159023228112
10,95.0268016676593,0.990594610921853,95.0268016676593
12,95.0268016676593,0.990594610921853,95.0268016676593
14,94.4609886837403,0.990163646439772,94.4609886837403
16,94.4609886837403,0.990124467850492,94.4609886837403
18,76.0571768910066,0.961702297065966,76.027397260274
20,75.9082787373437,0.961402138519062,75.8784991066111
25,76.3549731983324,0.962200876210192,76.3251935675998
30,76.2656343061346,0.961864698637659,76.235854675402
35,76.0571768910066,0.961473544657589,76.027397260274
40,76.6229898749256,0.962577496197465,76.593210244193
45,77.0399047051817,0.963228998222429,77.0399047051817
50,88.5348421679571,0.976241345165267,88.5348421679571
55,90.1429422275164,0.981599965118417,90.1131625967838
60,95.5628350208457,0.990848639839444,95.5628350208457
